business_id,name,address,city,state,postal_code,latitude,longitude,stars,categories
-4mDMBfT6N0d-VIUTKVaLg,Heidelberg Haus,7625 Pendleton Pike,Indianapolis,IN,46226,39.8337365871,-86.0317048595,4.5,"German, Food, Local Flavor, Grocery, Shopping, Flowers & Gifts, Restaurants, Gift Shops, Bakeries"
F2L2lHYKGlRpk9d59DhfkA,Si Señor Mexican Bar and Grill,227 Arnold Crossroads Ctr,Arnold,MO,63010,38.446212,-90.376476,4.5,"Bars, Seafood, Nightlife, New Mexican Cuisine, Mexican, Restaurants"
10KnzbTaz-Yq8wADXGuOlw,Alley Taps,162 Printers Alley,Nashville,TN,37201,36.163439,-86.778287,4.0,"Nightlife, Arts & Entertainment, Restaurants, Lounges, Beer Bar, Hot Dogs, Pizza, Bars, Music Venues"
fzTeOVjzdCo9zQopk5mB4A,Guillermo's Double L Restaurant,1830 S 4th Ave,Tucson,AZ,85713,32.1999177,-110.9657056,3.0,"Restaurants, Mexican"
DW_Uxw1EegUKvOBk7C0RRw,California Tortilla,420 Schuylkill Rd,Phoenixville,PA,19460,40.140864,-75.547944,3.5,"Mexican, Restaurants, Tex-Mex"
mlaj6BRLOVtlEMRTZhUVvw,Regency Cafe,29 N Lansdowne Ave,Lansdowne,PA,19050,39.939251,-75.272145,3.5,"Cafes, Restaurants, Bakeries, Food, Coffee & Tea"
33CbYOIye2dtQrfiVGjaRg,Orange Belt Cafe,1631 4th St N,St. Petersburg,FL,33701,27.7882045,-82.6382101,4.5,"Sandwiches, Coffee & Tea, Bakeries, Restaurants, Cafes, Food"
AP6BBC-ZM4ngscU7p4Bnxg,Old Rail Tavern,101 Clements Bridge Rd,Barrington,NJ,08007,39.8736521,-75.0508703,4.0,"Nightlife, Sports Bars, Restaurants, Pizza, Chicken Wings, Bars"
LF8UjsBRaQ4Aqwu3ARxnBg,Rodizio Grill The Brazilian Steakhouse,"166 2nd Ave N, Ste C",Nashville,TN,37201,36.1640098,-86.7760299,4.0,"Gluten-Free, Brazilian, Restaurants, Steakhouses"
nTkJq7iDAcPyoe2zP5NhyA,Blooming Grove Inn,234 W Upper Ferry Rd,Ewing Township,NJ,08628,40.2598913,-74.8323906,4.5,"Breakfast & Brunch, Restaurants, Food, Nightlife, Italian, American (Traditional), American (New), Bars, Cocktail Bars"
D5H4y7lOR4WKLd5ic3ui0w,Nuts Neighborhood Bar & Grill,5 Midland Ave,Maryland Heights,MO,63043,38.7212088,-90.4226014,2.5,"American (Traditional), Dive Bars, Bars, Nightlife, Restaurants"
c72aNhUfFbeJsJzGRsSqpw,Red Central Chinese Restaurant,1220 E Erie Ave,Philadelphia,PA,19124,40.0051956761,-75.1040227486,2.5,"Food Delivery Services, Sandwiches, Food, Asian Fusion, Restaurants, Chinese"
hYs3ioWpQr-WwV9nRD5lAg,Apple Walnut Café,2924 West Chester Pike,Broomall,PA,19008,39.982996,-75.372232,4.5,"Desserts, Breakfast & Brunch, Sandwiches, Coffee & Tea, Restaurants, Cafes, Food"
sIP_UK7isKqsj9Wq8XdXxQ,Captain Dat Seafood,"4525 Williams Blvd, Ste B",Kenner,LA,70065,30.037734,-90.238987,4.5,"Seafood, Restaurants, Southern, Sandwiches, Cajun/Creole, Chicken Wings"
XuO9tZt0mEJeawrrt0R52g,Pub Webb,1527 Cecil B Moore Ave,Philadelphia,PA,19121,39.9791353607,-75.160534073,4.0,"Beer, Wine & Spirits, Food, Nightlife, Restaurants, Music Venues, Sports Bars, Bars, Arts & Entertainment, American (New)"
EusvjC0EeqF8aIca2FEBJw,Happy Kitchen & Sushi bar,69 Boone Village Shopping Ctr,Zionsville,IN,46077,39.9506667992,-86.2783209256,3.5,"Japanese, Sushi Bars, Restaurants, Asian Fusion, Chinese, Seafood"
0EYptIjdWCC41e03GBWwOA,Zach’s Grill,739 Ferry Cut Off St,New Castle,DE,19720,39.6631542,-75.5669473,4.0,"Restaurants, Burgers, Chicken Wings, Sandwiches, Cheesesteaks, Fast Food"
B5E5Eyfins922mHx_bv3DQ,Slice It Up Pizza and Catering,925 E Darby Rd,Havertown,PA,19083,39.9760713794,-75.3025952318,4.0,"American (Traditional), Chicken Wings, Caterers, Event Planning & Services, Pizza, Restaurants, Burgers"
27wpv4Za6iXAzLp3R19Riw,Starz Cafe II,6021 State Rd 54,New Port Richey,FL,34653,28.218354,-82.714595,4.0,"Cafes, Restaurants"
GTNh2Jx56qE5kJSOVZxZlg,Cigar City Brewing,4100 George J Bean Pkwy,Tampa,FL,33607,27.976725964,-82.5377468,3.0,"Cuban, Food, Airports, Restaurants, Breweries, Hotels & Travel, Tours"
crEaECLLwTpp_rsT7Ic2ow,Krystal Vy Chinese Restaurant,15 East Black Horse Pike,Williamstown,NJ,08094,39.6026875,-74.879632,4.0,"Restaurants, Chinese"
DQnKn3e_PCa1E0OPcxVsBA,Baba On Central,2701 Central Ave,St. Petersburg,FL,33713,27.771309,-82.6701579,4.0,"Greek, Middle Eastern, Mediterranean, Restaurants, Lebanese"
b-tkLHoLjOxFBBewAOhn4Q,Original Dominick's,230 Rt 313,Dublin,PA,18944,40.3804634,-75.2175954,4.5,"Pizza, Restaurants"
b1okJ5qEPCIHbIgQ1NGyXQ,La Mula Terca,2053 S Beechwood St,Philadelphia,PA,19145,39.9260794,-75.1820459,4.5,"American (New), Restaurants, Tacos, Mexican, Latin American, Vegetarian, New Mexican Cuisine, Breakfast & Brunch"
DcepdH3MsMWD0hEc6FmDew,Ozzy's Pizza Shop II,5640 N 5th St,Philadelphia,PA,19120,40.0375249,-75.1305128,2.0,"Pizza, Chicken Wings, Restaurants, Salad"
peXiGaXw7uMqwZfIYAXJLg,Quik Wok,10665 Saint Charles Rock Rd,Saint Ann,MO,63074,38.732533,-90.3890726,4.0,"Restaurants, Chinese"
r8B4hmk7e2VpSGNAHDxYsw,Half Moon Seafood Company,11508 N 56th St,Temple Terrace,FL,33617,28.053118,-82.3941931,4.5,"Restaurants, Seafood"
OJCdi3Rm8G-Vh91_3w8Kug,Fitzgerald's Irish Tavern,5811 Nebraska Ave,New Port Richey,FL,34652,28.2499863,-82.7183244,4.0,"Cocktail Bars, Food, Beer, Wine & Spirits, Irish, Soup, Sports Bars, Bars, Nightlife, Irish Pub, Sandwiches, Restaurants"
dVC2Rg_BGW3XOIlvEFxh9g,DAWA Sushi & Ramen Bar,1204 N Front St,Philadelphia,PA,19122,39.9692131,-75.1363257,4.5,"Sushi Bars, Restaurants, Ramen, Hawaiian, Japanese"
bNYFtBn2UpBvyFu_9Ba72Q,Rosalia’s Pizza,17 Clementon Rd,Berlin,NJ,08009,39.7990418722,-74.937448231,5.0,"Restaurants, Italian, Pizza"
cUi8TwIH_dt91b_KfPRdTg,Bing Lau Chop Suey,3101 N Grand Blvd,Saint Louis,MO,63107,38.6587132,-90.2188773,4.5,Restaurants
r694J7D8YhKpnDHQ_BOyAw,Leaning Tower of Pizza,5205 Grand Blvd,New Port Richey,FL,34652,28.234583,-82.7236921,4.0,"Restaurants, Pizza"
dISs1oH_xeNAOOEcmJiGZQ,Cajun Kate's,1362 Naamans Creek Rd,Boothwyn,PA,19061,39.840243,-75.496849,5.0,"Food, Restaurants, Cajun/Creole"
sWwVGF9k30IDE4Lpa-XM8g,Balkan Treat Box,8103 Big Bend Blvd,Webster Groves,MO,63119,38.5921551855,-90.3378688172,5.0,"Food Trucks, Greek, Turkish, Middle Eastern, Restaurants, Mediterranean, Food"
qJxOT7bo-PdW1-xx3nK8SQ,JJ Bootleggers,35 S 2nd St,Philadelphia,PA,19106,39.948986,-75.14377,3.5,"Nightlife, Food, Sports Bars, Comfort Food, Beer, Wine & Spirits, Restaurants, Barbeque, Bars, Lounges"
4wdZ1PmysPd8CSe0-omVbg,The Ram,606 W Chestnut St,Perkasie,PA,18944,40.373597,-75.2966877,3.0,"Nightlife, American (Traditional), American (New), Bars, Salad, Beer Bar, Restaurants, Pubs"
sxx4KozLiedkxZ79U9W5qQ,Big City Coffee,1416 W Grove St,Boise,ID,83702,43.6189020663,-116.2119108193,4.0,"Coffee & Tea, Breakfast & Brunch, Restaurants, Food, Bakeries"
CF7UOqKlldcb86yig72zfA,All Star Pizza,2345 Street Rd,Bensalem,PA,19020,40.10497,-74.9485587,3.0,"Restaurants, Pizza"
edWI2px4DnybNaS_N4YkaA,Bottom Of The Sea Soul,327 S 52nd St,Philadelphia,PA,19143,39.9537233054,-75.2259334177,4.5,"Soul Food, Seafood, Restaurants"
Il3GDb6A7rGSYdt89Wb0Fw,Paris Pizza,1735 Marsh Rd,Wilmington,DE,19810,39.8016339,-75.5048993,3.0,"Chicken Wings, Restaurants, Sandwiches, Cheesesteaks, Pizza"
qsm7SkX60JsajT7Yz248FA,Café Soho,468 W Cheltenham Ave,Philadelphia,PA,19126,40.0550205,-75.1260334,4.0,"Coffee & Tea, Food, Japanese, Restaurants, Chicken Wings, Korean, Asian Fusion"
l7_TZBVibyGouWfx4oUU1A,Sno-Biz,2922 Telegraph Rd,Saint Louis,MO,63125,38.503929,-90.296801,4.0,"Shaved Ice, Restaurants, Food, Ice Cream & Frozen Yogurt"
8FRpZwJgsNhvn3r26cTXXQ,Tequila's Mexican Grill & Cantina,422 Cleveland St,Clearwater,FL,33755,27.9657903,-82.8003274,3.5,"Mexican, Restaurants, Nightlife, Tex-Mex, Seafood, Bars"
mH1wlQ6l9K1zct3eVfHIAA,Athenian Garden,2220 4th St N,Saint Petersburg,FL,33704,27.7925118665,-82.6388537354,3.5,"Specialty Food, Food, Ethnic Food, American (Traditional), Imported Food, Greek, Restaurants"
BO0obUwPGWytgFR5zkhE5Q,Outlaw Pizza,814 S Peters St,New Orleans,LA,70130,29.9440467011,-90.0657536834,3.0,"Restaurants, Salad, Italian, Bars, Cocktail Bars, Pizza, Nightlife"
ZrSG1C6jJD075rVs_k87fw,Leo's,5114 E Speedway Blvd,Tucson,AZ,85712,32.235489,-110.883746,4.0,"Restaurants, Mexican"
gp4e-mPblEZYnQ_Kf4SI2Q,Jing’s Sushi House,2532 Mt Holly Rd,Burlington,NJ,08016,40.037765,-74.827763,4.5,"Restaurants, Sushi Bars, Japanese"
F0XzJXvOBrl5sjTYufSt8A,China Bowl Take Out,645 Market St,Camden,NJ,08102,39.9452252,-75.1180776,3.5,"Restaurants, Chinese"
4r6xzZL0P-Hn_EDN_OWqCA,Mediterranean Foods,400 Long Ln,Upper Darby,PA,19082,39.9502997,-75.2623303,5.0,"Mediterranean, Restaurants"
Vi5s_YhaNFOR-P6vmsinHA,Sam's Place - Nippers Corner,15545 Old Hickory Blvd,Nashville,TN,37211,36.0394943,-86.7415981,4.0,"Restaurants, Pizza, Nightlife, American (New), Bars, Chicken Wings, Sports Bars"
NDHgJsy-4Lb6WhERPXPs0A,Alena’s Cafe,6669 Germantown Ave,Philadelphia,PA,19119,40.0513741,-75.1849412,5.0,"Cafes, Restaurants"
Ve5zx8XJN60-ohKUOGwQJg,Dharma Southern Kitchen,1910 N Ola Ave,Tampa,FL,33602,27.9611064,-82.4640636,4.5,"Vegetarian, Vegan, Restaurants, Southern"
oNlw6o-TdLrwhhfNS3XfgA,New Orleans Cookery,1015 Decatur St,New Orleans,LA,70116,29.9595176,-90.0605725,2.5,"Restaurants, Cajun/Creole"
JgYdYd7qXgFXVjGWFJOz1Q,Walt's Flavor Crisp Chicken,3612 Miller Rd,Wilmington,DE,19802,39.7665175823,-75.5337989602,4.0,"Fast Food, Chicken Shop, Event Planning & Services, Soul Food, Chicken Wings, Caterers, Restaurants, Southern"
cneaeatI-nrPqaOEmoiI2Q,Bambu Noodle House,2999 Street Rd,Bensalem,PA,19020,40.118754,-74.952868,3.0,"Noodles, Casinos, Restaurants, Arts & Entertainment, Asian Fusion"
3UBG2rwjgP-6ifTAuKl3Gg,Steap and Grind,1619 Frankford Ave,Philadelphia,PA,19125,39.9744402,-75.132947,4.0,"Sandwiches, Flowers & Gifts, Coffee & Tea, Restaurants, Food, Gift Shops, Shopping"
agVSLLsBwALvrLOr4ZzCFA,Tate Island Grill,500 Mandalay Ave,Clearwater Beach,FL,33767,27.9823492056,-82.8279574088,4.0,"Restaurants, Seafood, American (Traditional)"
24bTFLCwAmi7rgkNJdMpuA,Mullica Hill Amish Restaurant,98 North Main St,Harrison Township,NJ,08062,39.7437986316,-75.22471591,3.5,"Restaurants, Breakfast & Brunch"
vLiXVP1WHdilv13s5SnnQQ,Bachetti Bros,4723 B Kirkwood Hwy,Wilmington,DE,19808,39.7234944394,-75.659236908,4.5,"Sandwiches, Butcher, Meat Shops, Delis, Event Planning & Services, Restaurants, Specialty Food, Food, Caterers"
IFBjS64suLlLSGwBwpvdjQ,Taystee Donair,550 Clareview Road,Edmonton,AB,T5A 4H2,53.5940098,-113.3849713,4.0,"Chicken Wings, Donairs, Food, Burgers, Restaurants, Poutineries, Pizza"
_vetnsfyQcbeYfxoiTIOPA,Zeppelin Nashville ,505 3rd Ave N,Nashville,TN,37201,36.1687432454,-86.781358755,3.0,"Restaurants, Nightlife, Bars, American (Traditional), Cocktail Bars, Lounges, American (New)"
HTqXI5S2XcSlh_ylx9sE6g,Termini Bros Bakery,12th St & Filbert St,Philadelphia,PA,19107,39.9530477103,-75.1590135265,4.0,"Food, Restaurants, Bakeries"
ZW5RwyoMuAjXsAsrHxMv3w,Rendon Inn,4501 Eve St,New Orleans,LA,70125,29.954792,-90.104882,4.0,"Nightlife, Restaurants, Event Planning & Services, American (Traditional), Venues & Event Spaces, Comfort Food, Sandwiches, Bars, Sports Bars, Gastropubs, Chicken Wings"
No9MF2fGPDhZJ3-BUT0sjQ,Pachanga Arepa,1991 Drew St,Clearwater,FL,33765,27.9675072,-82.7549096,4.0,"Colombian, Restaurants, Latin American, Venezuelan"
3HPeWFUzyoyM17a4_HOHIg,EDGE Rooftop Cocktail Lounge,1207 S Howard Ave,Tampa,FL,33606,27.9306876,-82.4834403,3.5,"Bars, Cocktail Bars, Nightlife, Restaurants, Lounges, Chicken Wings, American (New)"
MiZkyuqAyy0pR96lBaIRJQ,Arizona Sports Grill,Tucson International Airport,Tucson,AZ,85756,32.1145102,-110.9392269,2.5,"American (New), Restaurants"
wsvGdHY8nD5xtMrztt6iBA,Bellissima Pizza,7816 Castor Ave,Philadelphia,PA,19152,40.0586616,-75.059457,3.0,"Event Planning & Services, Restaurants, Pizza, Fast Food, Chicken Wings, Caterers"
aQFQIlyHasaTz5DtjV57nQ,Whiskey Cake,"2223 N Westshore Blvd, Ste 207",Tampa,FL,33607,27.9658634077,-82.5206211822,4.0,"Breakfast & Brunch, Restaurants, American (New)"
gwR8awly-RqOmM7_8MIncw,Elcy's Coffee House,1 W Glenside Ave,Glenside,PA,19038,40.1012636,-75.1537746,4.0,"Restaurants, Juice Bars & Smoothies, Food, Coffee & Tea, Breakfast & Brunch"
f8WKIeT7HMAOedo54Nrd7Q,Edley's Bar-B-Que - Sylvan Park,4500 Murphy Rd,Nashville,TN,37209,36.1410498619,-86.8404972553,4.0,"Barbeque, Cocktail Bars, Bars, Nightlife, Restaurants, Southern"
OasuuvngPyA6sVNCqOOVRQ,Passariello's Pizzeria And Italian kitchen,119 Kings Hwy E,Haddonfield,NJ,08033,39.8976984075,-75.033193561,3.5,"Pizza, Italian, Restaurants"
HUVLNeBs32cInBZVFS90RA,Bardot Cafe,447 Poplar St,Philadelphia,PA,19123,39.9664506632,-75.1455635682,4.5,"French, Cocktail Bars, Wine Bars, Lounges, American (New), Cafes, Beer Bar, Bars, Nightlife, Restaurants"
RscMwBafa1cZh94tGlZT_Q,Ichiban Japanese Steak House,345 N Virginia St,Reno,NV,89501,39.5287885234,-119.8143538592,4.0,"Steakhouses, Grocery, Restaurants, Japanese, Food, Sushi Bars, Ethnic Food, Asian Fusion, Specialty Food, Event Planning & Services, Caterers"
LsniEK_m_Jbj7JMbT4eRxQ,101 Deli,130 N Calle Cesar Chavez,Santa Barbara,CA,93103,34.4206191,-119.6842739,4.5,"Delis, Restaurants"
fB2DpRZi4LB8kkZ83fDEVw,Baba Bar,"8500 Essington Ave, Level 2, Terminal B",Philadelphia,PA,19153,39.873796,-75.244075,3.0,"American (New), Restaurants, Bars, Nightlife, Mediterranean"
sKbljlVu_u5KsjN6xmzrtg,Sandy's Restaurant,"2300 Gulf Blvd, Ste 7",Indian Rocks Beach,FL,33785,27.9052031,-82.8475288,4.0,"American (New), American (Traditional), Restaurants, Breakfast & Brunch"
QW1-KgjRlJWjr8uh9Y78gw,The Original Tony's Pizza,207 Route 530,Southampton,NJ,08088,39.969488,-74.7186867,3.5,"Pizza, Restaurants"
SeneXbKmhHhPtzyTDPDnvA,Sam's To Go - Isla Vista,6560 Pardall Rd,Isla Vista,CA,93117,34.413137,-119.8566658,4.0,"Bars, American (New), Sandwiches, Nightlife, Beer Bar, Restaurants"
6aPXOXi8h1m58hihgi2dvw,Old Northeast Pizza,718 2nd St N,St. Petersburg,FL,33701,27.7797115,-82.6357531,4.0,"Pizza, Restaurants, Sandwiches"
u3uB0GD7cVf5NC-AFHdwnQ,Golden Line Coffee Bar,"618 Anacapa St, Ste A, Villa Wine Bar",Santa Barbara,CA,93101,34.4195407,-119.6963589,5.0,"Pop-Up Restaurants, Coffee & Tea, Food, Restaurants"
5wPBTxuVfz3_U-pT2ZYNOw,Romano's Pizzeria & Italian Kitchen,929 S High St,West Chester,PA,19382,39.9420104307,-75.5901537066,4.0,"American (Traditional), Salad, Food, Pizza, Restaurants, Specialty Food, Pasta Shops, Italian"
qBWOIod1dYHSitfWfWMlbA,Peg's Glorified Ham N Eggs,720 S Meadows Pkwy,Reno,NV,89521,39.437991,-119.757877,4.0,"Restaurants, Breakfast & Brunch"
l2TdZEPHrboWrMUnoFB1RQ,Mangia Macaroni,1543 Spring Garden St,Philadelphia,PA,19130,39.9630572,-75.1643311,4.0,"Sandwiches, Pasta Shops, Italian, Restaurants, Food, Delis, Specialty Food"
YVvm1Q3ir5TET0f66FOX_g,La Terrazza Ristorante Italiano,1727 E 7th Ave,Tampa,FL,33605,27.960278,-82.4395096,4.5,"Restaurants, Italian, Seafood"
5LfCqtP9rUEN9lzMZ1Q6WQ,Athena Cafe,"1021 Veterans Memorial Blvd, Ste B",Metairie,LA,70005,30.0021896,-90.1337953,4.5,"Restaurants, Cafes, Vegetarian, Mediterranean, Food, Juice Bars & Smoothies"
Dw-dt4aO4ieBUHQBdmaWdQ,Ray's Pizza,95 Woodstown Rd,Swedesboro,NJ,08085,39.733853,-75.319365,4.0,"Restaurants, Pizza"
xjKdgsny7uX46-TLm-kZsg,All Starr Carribbean Cafe,308 Maple Ave,Trenton,NJ,08618,40.2412746,-74.7834085,4.5,"Caribbean, Restaurants"
WChpwozLPuwhhiLsza1zKw,Enzo Pizza,222 E Market St,Indianapolis,IN,46204,39.7686835,-86.153515,3.5,"Pizza, Restaurants"
gfQmLdpBzhs_y1sQhIzjBQ,Casa Maria Mexican Grill,100 N High St,Belleville,IL,62220,38.5145679,-89.9828591,4.5,"Restaurants, Tacos, Cocktail Bars, Bars, Nightlife, Mexican, Tex-Mex"
Pp6i9J7ipSXrpVij3VaTFw,City Cafe East,1455 Lebanon Pike,Nashville,TN,37210,36.1536947018,-86.7220830917,4.5,"Restaurants, American (Traditional)"
qq4Zc5y76vfCxQQy4CLfrA,The Casino Grill,38 E 2nd St,Reno,NV,89501,39.5267893,-119.8125674,4.0,"Restaurants, American (Traditional), Food"
eV8WOGv0HytjxWrw9himpQ,The Coronado,3701 Lindell Blvd,Saint Louis,MO,63108,38.638443,-90.236653,3.0,"Event Planning & Services, Caterers, Wedding Planning, Venues & Event Spaces, American (New), Restaurants"
6xWQqSQ6nctJ6Ifro4Nrxw,The Bubble Tea Cafe,"10645 97 St NW, Ste 1",Edmonton,AB,T5H 2L7,53.5512666,-113.4890106,4.0,"Food, Restaurants, Asian Fusion, Coffee & Tea, Taiwanese"
MFQGU55s712P18kplpujIg,Bolay,1330 4th St N,St Petersburg,FL,33701,27.7858539,-82.6387642,4.5,"Restaurants, American (New)"
9dTVsor6zfaza8W_MlV-Ow,Crusoes Restaurant and Crocs Sports Bar,5591 Oakville Ctr,Oakville,MO,63129,38.470832,-90.306434,2.0,"Sports Bars, Venues & Event Spaces, Nightlife, Restaurants, Pizza, Bars, Event Planning & Services, Salad"
rIoYB0oURnPmou5bppJX6w,Seven Belleville,7 S High St,Belleville,IL,62220,38.5132179,-89.983112,3.5,"Bars, Lounges, Nightlife, Restaurants, Sushi Bars, Venues & Event Spaces, Event Planning & Services"
sI0B9BdUVPXFtF27RI3Fdw,Wasabi Sushi,2325 S Apple St,Boise,ID,83706,43.5821128,-116.174237,4.0,"Japanese, Nightlife, Bars, Sushi Bars, Restaurants"
zD1-R_baSc5_LhFUUlDG2w,Teca Newtown Square,191 S Newtown Street Rd,Newtown Square,PA,19073,39.9797979,-75.3972323,3.5,"Seafood, Italian, Nightlife, Wine Bars, Breakfast & Brunch, Pizza, Restaurants, Bars"
-GLapzja21a5YL98C7Zxxg,Steak Louie,Spruce & S 13th St,Saint Louis,MO,63103,38.6270025,-90.1994042,3.0,"Steakhouses, Food, Street Vendors, Restaurants, Food Trucks"
lBtxj8nQqOmuF0b__WHWAA,Gulf Shores Restaurant & Grill,215 Harvard Dr,Edwardsville,IL,62025,38.7916140663,-89.9531119533,3.0,"Restaurants, Cajun/Creole, Seafood, Burgers"
ez1xAIwSguvgj3F8B7uJsA,Pepperoncini Restaurant & Bar,72 Poplar St,Conshohocken,PA,19428,40.0724915206,-75.302182764,4.0,"Caterers, Restaurants, Event Planning & Services, Italian"
X4xVN8FHX5re8jLr3trs2g,Select Pizza | Grill,389 Ganttown Rd,Sewell,NJ,08080,39.7430916,-75.0698082,4.0,"Italian, Pizza, Restaurants, Salad"
n9laTguU-iYpQZhgCmra8g,Tang's,37TH St And Spruce St,Philadelphia,PA,19104,39.9510287,-75.1972745,3.5,"Chinese, Restaurants, Food Stands"
VJDGI6EPMa28KbNrLrITEQ,Ginza Restaurant,2215 Collier Pkwy,Land O Lakes,FL,34639,28.1887271244,-82.4380135412,3.5,"Japanese, Sushi Bars, Restaurants"
W1liYt9f11Y4U5wi3XTZpA,The Country Cuban,13763 County Rd 672,Wimauma,FL,33598,27.7630476633,-82.2490871698,5.0,"Salad, Delis, Sandwiches, Restaurants"
9U2w4rQlIgBQqHuTRgp7Rw,Mauhaus,3101 Sutton Blvd,Maplewood,MO,63143,38.608025,-90.320823,4.0,"Cafes, Pets, Bakeries, Restaurants, Themed Cafes, Pet Adoption, Food"
lCetcbxQr52TTGmGmXzQcw,Country Club Diner,1717 Cottman Ave,Philadelphia,PA,19111,40.0540854,-75.0704686,3.0,"Bakeries, American (Traditional), Food, Restaurants, Breakfast & Brunch, Diners"
VSIUiDAMrrQVsfbLfquo2w,Small Oven Pastry Shop,2204 Washington Ave,Philadelphia,PA,19146,39.939368,-75.180138,4.5,"Restaurants, Food, Bakeries, Cafes, Desserts"
c3bTW4kOYpIjibqoy-5i_w,Artigiano Pizza,3804 Morrell Ave,Philadelphia,PA,19114,40.064705,-74.987157,2.5,"Restaurants, Pizza"
3fpAmsSuEFNF29UUPpgwlw,Spudnuts & Bagels,3629 State St,Santa Barbara,CA,93105,34.4401969,-119.7414014,4.5,"Restaurants, Bagels, Coffee & Tea, Food, Bubble Tea, Donuts"
Di3LKw_5zi4PTCIh0LdbEQ,Pumpernick's Deli,917 Bethlehem Pike,North Wales,PA,19454,40.2347653754,-75.2390482528,4.0,"Delis, American (Traditional), Restaurants"
M9rS-MFOGN8MEbXiEA2ifg,Streetside BBQ,,Philadelphia,PA,19150,40.0729157,-75.1691305,5.0,"Food, Food Delivery Services, Caterers, Event Planning & Services, Restaurants, Barbeque"
B2KGQwnxjpdY4TIVqmG3XA,Wet Hen Cafe,3979 S McCarran Blvd,Reno,NV,89502,39.4772143165,-119.7637653351,4.5,"French, Breakfast & Brunch, American (Traditional), Food, Restaurants, American (New), Sandwiches, Cafes, Coffee & Tea"
icX38iVg6I19v5CbdSBkvA,Rail City Ale House,2121 Victorian Ave,Sparks,NV,89431,39.534924,-119.7725573,3.5,"Barbeque, Arts & Entertainment, American (Traditional), Breweries, Restaurants, Casinos, Sandwiches, Food"
dtP1I4R6iiCsV_4WUKg0Bw,Villaggio's Italian Restaurant,5861 York Rd,Lahaska,PA,18931,40.3469682,-75.0307179,4.0,"Restaurants, Italian"
LvOoifA9mHTNlhCL3GAbkg,Lucha II Authentic Mexican Food,522 N Grand Blvd,St. Louis,MO,63103,38.6386344901,-90.2315908288,3.5,"Mexican, Restaurants"
k3sED9tpGEOtzhGxvcxTrw,Izzo's Illegal Burrito,4316 Veterans Blvd,Metairie,LA,70006,30.0046134,-90.1804121,3.0,"Restaurants, Tacos, Mexican"
6MGjUKfnmOcCE-HPHToxyA,Chick-Fil-A,"1 Terminal Dr, Terminal C",Kenner,LA,70062,29.9954396475,-90.2543151907,2.5,"Restaurants, Fast Food"
4Cz38KFH0HrX-TCYDaQQwg,Songbird,4476 Chouteau Ave,St. Louis,MO,63110,38.6303058,-90.2606656,5.0,"Restaurants, Sandwiches, Breakfast & Brunch"
fE97G0J_dZ6aKRQv0wdTGA,Rayaki - Glassboro,166 William Dalton Dr,Glassboro,NJ,08028,39.718992,-75.1110046,4.0,"Ramen, Bubble Tea, Izakaya, Restaurants, Food, Japanese"
ZWHrEk1bw8X1zC8hwL-cYQ,Mofo’s Pizza And Pasta Galena,18180 Wedge Pkwy,Reno,NV,89511,39.3945056408,-119.7646227065,4.5,"Italian, Restaurants, Pizza"
DTum3QVjry6POcF3WSZYUQ,Cindy's Chinese Restaurant,2442 Rt 38,Cherry Hill,NJ,08002,39.9415219,-75.0059381,3.5,"Restaurants, Chinese"
Y6bKMtyK02vhA5doR_z7qA,Greek’s Pizzeria-  Indianapolis,1601 Columbia Ave,Indianapolis,IN,46202,39.7886652,-86.1363189,5.0,"Pizza, Italian, Restaurants"
UspAygysUSfaxovlvR7O_w,Twistee Treat - Largo,2194 E Bay Dr,Largo,FL,33771,27.9169936,-82.764794,4.0,"Fast Food, Food, Ice Cream & Frozen Yogurt, Desserts, Restaurants, Juice Bars & Smoothies, Hot Dogs"
Dm8r2MmXeXHRaJyPUOQv-Q,Pizzaville,"5201 E US Hwy 36, Ste 106",Avon,IN,46123,39.757854,-86.434312,4.5,"Food, Pizza, Desserts, Vegetarian, Restaurants, Sandwiches"
GXBo8AAFpVT45n_1kOYPIg,Crossroads Bake Shop,812 N Easton Rd,Doylestown,PA,18902,40.332604,-75.129784,4.5,"Bakeries, Restaurants, Food, Shopping"
Q1LIxVX2BiZ4jSQRmh2k1w,Tienda Morelos 6,"7940 Michigan Rd, Ste 12",Indianapolis,IN,46268,39.8978377,-86.2172076,4.0,"Food, Restaurants, Grocery, American (New)"
UuR_swydJgdnEHeoXqB_Ww,Daredevil Brewing,1151 N Main St,Speedway,IN,46224,39.7824059,-86.2405885,4.5,"Pubs, Pizza, Sandwiches, Brewpubs, Beer Gardens, Breweries, Nightlife, Food, Beer Bar, Restaurants, Bars"
fkfqJrABHQWsFWg8z3UHJw,Angry Deekin Ribs,1019 Spring Garden St,Philadelphia,PA,19123,39.9619212,-75.1551902,4.0,"Soul Food, Barbeque, Restaurants, Food"
1XttS5NTqLxhyNb-Rt2fOQ,Keith's Oaks Bar & Grill,108 Lithia Pinecrest Rd,Brandon,FL,33511,27.9369722778,-82.281604732,3.0,"Restaurants, Seafood"
5KX7HwNWtFDfG079xyF4OQ,Los Portales,"2989 W 71st St, Ste 6",Indianapolis,IN,46268,39.883761,-86.211424,4.5,"Restaurants, Mexican"
